Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,EM1_X01,EM1_X02,EM1_X03,EM1_X04,EM1_X05,EM1_X06,EM1_X07,EM1_X08,EM1_X09,EM1_X10,EM1_Z01,EM1_Z02,EM1_Z03,EM1_Z04,EM1_Z05,EM1_Z06,EM1_Z07,EM1_Z08,EM1_Z09,EM1_Z10
1,1,4034,729519.4,7171040.5,554.9,100.0,0.0,0.0,13278.01,3019.030,673.7880,158.3736,46.89398,11.98384,-0.9471294E-01,-1.358404,-0.2173193,0.000000,49297.22,17752.62,6322.688,2189.340,765.8192,279.0540,98.17729,29.53692,6.239220,0.000000
1,1,4037,729519.0,7171077.0,554.7,100.3,0.0,0.0,12945.99,2950.476,659.8965,158.1627,48.05565,11.99589,-0.4245242,-1.416458,-0.2181716,0.000000,48671.55,17501.73,6237.833,2168.261,763.7825,279.7392,98.09179,29.40507,6.208149,0.000000
1,1,4040,729518.6,7171114.5,554.3,100.8,0.0,0.0,12458.80,2847.862,639.9812,157.1816,48.68313,11.47364,-0.7147225,-1.478568,-0.2205812,0.000000,47867.47,17207.70,6137.233,2145.070,762.1741,280.2946,97.99380,29.25321,6.175733,0.000000
1,1,4043,729518.2,7171152.0,553.8,101.6,0.0,0.0,11819.81,2709.307,613.6288,154.9763,48.57694,10.76255,-1.046642,-1.539712,-0.2185368,0.000000,46814.23,16858.08,6023.288,2119.706,760.5078,280.5856,97.85312,29.08667,6.144820,0.000000
1,1,4046,729518.0,7171189.5,553.7,102.2,0.0,0.0,11122.84,2545.915,582.4846,151.3683,47.96659,10.23997,-1.514078,-1.598172,-0.2116586,0.000000,45669.85,16497.62,5912.871,2095.686,758.9149,280.9911,97.64425,28.91735,6.113791,0.000000
1,1,4049,729518.0,7171227.0,554.2,102.1,0.0,0.0,10505.47,2375.407,550.6967,147.3289,46.94978,8.964398,-1.866806,-1.661397,-0.2117572,0.000000,44765.91,16181.29,5808.652,2076.338,759.1241,281.7480,97.49136,28.75282,6.080596,0.000000
1,1,4052,729518.4,7171262.5,554.5,101.8,0.0,0.0,9937.973,2206.783,521.5536,142.7684,45.46486,7.567114,-2.246604,-1.720730,-0.2126206,0.000000,43955.77,15869.36,5710.436,2059.807,759.8725,282.4837,97.33479,28.59173,6.048380,0.000000
1,2,3806,729518.6,7168253.0,560.1,100.9,0.0,0.0,61974.28,21485.01,6190.208,1466.280,313.6095,78.23756,27.15552,8.059836,1.366603,0.000000,107964.1,42440.84,13282.78,3854.335,1196.071,392.6498,124.3772,34.29188,7.047251,0.000000
1,2,3809,729518.2,7168290.5,560.0,101.1,0.0,0.0,58117.84,20298.88,6181.587,1506.341,305.0882,68.77721,23.14927,6.995734,1.151964,0.000000,112776.7,45896.73,14627.00,4140.975,1233.383,398.6132,126.4907,35.08795,7.201509,0.000000
1,2,3812,729518.1,7168326.5,560.0,101.0,0.0,0.0,53883.71,18771.18,5991.733,1530.355,306.7690,64.52405,20.38970,6.269227,1.006034,0.000000,114335.4,47829.81,15709.44,4413.302,1267.158,401.1651,127.3589,35.45790,7.256830,0.000000
