X,Y,Z,Lith
734931.99,7172507.50,   463.93, 1
734932.04,7172552.50,   463.93, 1
734932.08,7172597.50,   463.93, 1
734932.13,7172642.50,   463.93, 1
734932.18,7172687.50,   463.93, 1
734932.23,7172732.50,   463.93, 1
734932.27,7172777.50,   463.93, 6
734932.32,7172822.50,   463.93, 6
734932.37,7172867.50,   463.93, 1
734932.42,7172912.50,   463.93, 1
734932.47,7172957.50,   463.93, 1
734932.51,7173002.50,   463.93, 1
734932.56,7173047.50,   463.93, 1
734932.61,7173092.50,   463.93, 6
734932.66,7173137.50,   463.93, 6
734932.71,7173182.50,   463.93, 6
734932.75,7173227.50,   463.93, 6
734932.80,7173272.50,   463.93, 1
734932.85,7173317.50,   463.93, 1
734929.31,7169987.50,   459.89, 1
734929.36,7170032.50,   459.89, 1
734929.41,7170077.50,   459.89, 1
734929.45,7170122.50,   459.89, 1
734929.50,7170167.50,   459.89, 1
734929.55,7170212.50,   459.89, 1
734929.60,7170257.50,   459.89, 1
734929.64,7170302.50,   459.89, 1
734929.69,7170347.50,   459.89, 1
734929.74,7170392.50,   459.89, 1
734929.79,7170437.50,   459.89, 1
734929.84,7170482.50,   459.89, 1
734929.88,7170527.50,   459.89, 1
734929.93,7170572.50,   459.89, 1
734929.98,7170617.50,   459.89, 1
734930.03,7170662.50,   459.89, 1
734930.08,7170707.50,   459.89, 1
734930.12,7170752.50,   459.89, 1
734930.17,7170797.50,   459.89, 1
734930.22,7170842.50,   459.89, 1
734930.27,7170887.50,   459.89, 1
734930.31,7170932.50,   459.89, 1
734930.36,7170977.50,   459.89, 1
734930.41,7171022.50,   459.89, 1
734930.46,7171067.50,   459.89, 5
734930.51,7171112.50,   459.89, 5
734930.55,7171157.50,   459.89, 5
734930.60,7171202.50,   459.89, 5
734930.65,7171247.50,   459.89, 5
734930.70,7171292.50,   459.89, 2
734930.74,7171337.50,   459.89, 2
734930.79,7171382.50,   459.89, 2
734930.84,7171427.50,   459.89, 2
734930.89,7171472.50,   459.89, 2
734930.94,7171517.50,   459.89, 3
734930.98,7171562.50,   459.89, 3
734931.03,7171607.50,   459.89, 3
734931.08,7171652.50,   459.89, 2
734931.13,7171697.50,   459.89, 2
734931.17,7171742.50,   459.89, 2
734931.22,7171787.50,   459.89, 2
734931.27,7171832.50,   459.89, 2
734931.32,7171877.50,   459.89, 1
734931.37,7171922.50,   459.89, 1
734931.41,7171967.50,   459.89, 1
734931.46,7172012.50,   459.89, 1
734931.51,7172057.50,   459.89, 1
734931.56,7172102.50,   459.89, 1
734931.61,7172147.50,   459.89, 1
734931.65,7172192.50,   459.89, 1
734931.70,7172237.50,   459.89, 1
734931.75,7172282.50,   459.89, 1
734931.80,7172327.50,   459.89, 1
734931.84,7172372.50,   459.89, 1
734931.89,7172417.50,   459.89, 1
734931.94,7172462.50,   459.89, 1
734931.99,7172507.50,   459.89, 1
734932.04,7172552.50,   459.89, 1
734932.08,7172597.50,   459.89, 1
734932.13,7172642.50,   459.89, 1
734932.18,7172687.50,   459.89, 1
734932.23,7172732.50,   459.89, 1
734932.27,7172777.50,   459.89, 4
734932.32,7172822.50,   459.89, 4
734932.37,7172867.50,   459.89, 1
734932.42,7172912.50,   459.89, 1
734932.47,7172957.50,   459.89, 1
734932.51,7173002.50,   459.89, 1
734932.56,7173047.50,   459.89, 1
734932.61,7173092.50,   459.89, 6
734932.66,7173137.50,   459.89, 6
734932.71,7173182.50,   459.89, 6
734932.75,7173227.50,   459.89, 6
734932.80,7173272.50,   459.89, 1
734932.85,7173317.50,   459.89, 1
734929.31,7169987.50,   455.84, 1
734929.36,7170032.50,   455.84, 1
734929.41,7170077.50,   455.84, 1
734929.45,7170122.50,   455.84, 1
734929.50,7170167.50,   455.84, 1
734929.55,7170212.50,   455.84, 1
734929.60,7170257.50,   455.84, 1
734929.64,7170302.50,   455.84, 1
734929.69,7170347.50,   455.84, 1
734929.74,7170392.50,   455.84, 1
734929.79,7170437.50,   455.84, 1
734929.84,7170482.50,   455.84, 1
734929.88,7170527.50,   455.84, 1
734929.93,7170572.50,   455.84, 1
734929.98,7170617.50,   455.84, 1
734930.03,7170662.50,   455.84, 1
734930.08,7170707.50,   455.84, 1
734930.12,7170752.50,   455.84, 1
734930.17,7170797.50,   455.84, 1
734930.22,7170842.50,   455.84, 1
734930.27,7170887.50,   455.84, 1
734930.31,7170932.50,   455.84, 1
734930.36,7170977.50,   455.84, 1
734930.41,7171022.50,   455.84, 1
734930.46,7171067.50,   455.84, 5
734930.51,7171112.50,   455.84, 5
734930.55,7171157.50,   455.84, 5
734930.60,7171202.50,   455.84, 5
734930.65,7171247.50,   455.84, 5
734930.70,7171292.50,   455.84, 1
734930.74,7171337.50,   455.84, 2
734930.79,7171382.50,   455.84, 2
734930.84,7171427.50,   455.84, 2
734930.89,7171472.50,   455.84, 2
734930.94,7171517.50,   455.84, 2
734930.98,7171562.50,   455.84, 3
734931.03,7171607.50,   455.84, 3
734931.08,7171652.50,   455.84, 2
734931.13,7171697.50,   455.84, 2
734931.17,7171742.50,   455.84, 2
734931.22,7171787.50,   455.84, 2
734931.27,7171832.50,   455.84, 2
734931.32,7171877.50,   455.84, 1
734931.37,7171922.50,   455.84, 1
734931.41,7171967.50,   455.84, 1
734931.46,7172012.50,   455.84, 1
734931.51,7172057.50,   455.84, 1
734931.56,7172102.50,   455.84, 1
734931.61,7172147.50,   455.84, 1
734931.65,7172192.50,   455.84, 1
734931.70,7172237.50,   455.84, 1
734931.75,7172282.50,   455.84, 1
734931.80,7172327.50,   455.84, 1
734931.84,7172372.50,   455.84, 1
734931.89,7172417.50,   455.84, 1
734931.94,7172462.50,   455.84, 1
734931.99,7172507.50,   455.84, 1
734932.04,7172552.50,   455.84, 1
734932.08,7172597.50,   455.84, 1
734932.13,7172642.50,   455.84, 1
734932.18,7172687.50,   455.84, 1
734932.23,7172732.50,   455.84, 1
734932.27,7172777.50,   455.84, 4
734932.32,7172822.50,   455.84, 4
734932.37,7172867.50,   455.84, 1
734932.42,7172912.50,   455.84, 1
734932.47,7172957.50,   455.84, 1
734932.51,7173002.50,   455.84, 1
734932.56,7173047.50,   455.84, 1
734932.61,7173092.50,   455.84, 6
734932.66,7173137.50,   455.84, 6
734932.71,7173182.50,   455.84, 6
734932.75,7173227.50,   455.84, 1
734932.80,7173272.50,   455.84, 1
734932.85,7173317.50,   455.84, 1
734929.31,7169987.50,   451.80, 1
734929.36,7170032.50,   451.80, 1
734929.41,7170077.50,   451.80, 1
734929.45,7170122.50,   451.80, 1
734929.50,7170167.50,   451.80, 1
734929.55,7170212.50,   451.80, 1
734929.60,7170257.50,   451.80, 1
734929.64,7170302.50,   451.80, 1
734929.69,7170347.50,   451.80, 1
734929.74,7170392.50,   451.80, 1
734929.79,7170437.50,   451.80, 1
734929.84,7170482.50,   451.80, 1
734929.88,7170527.50,   451.80, 1
734929.93,7170572.50,   451.80, 1
734929.98,7170617.50,   451.80, 1
734930.03,7170662.50,   451.80, 1
734930.08,7170707.50,   451.80, 1
734930.12,7170752.50,   451.80, 1
734930.17,7170797.50,   451.80, 1
734930.22,7170842.50,   451.80, 1
734930.27,7170887.50,   451.80, 1
734930.31,7170932.50,   451.80, 1
734930.36,7170977.50,   451.80, 1
734930.41,7171022.50,   451.80, 1
734930.46,7171067.50,   451.80, 5
734930.51,7171112.50,   451.80, 5
734930.55,7171157.50,   451.80, 5
734930.60,7171202.50,   451.80, 5
734930.65,7171247.50,   451.80, 5
734930.70,7171292.50,   451.80, 1
734930.74,7171337.50,   451.80, 2
734930.79,7171382.50,   451.80, 2
734930.84,7171427.50,   451.80, 2
734930.89,7171472.50,   451.80, 2
734930.94,7171517.50,   451.80, 2
734930.98,7171562.50,   451.80, 2
734931.03,7171607.50,   451.80, 2
734931.08,7171652.50,   451.80, 2
734931.13,7171697.50,   451.80, 2
734931.17,7171742.50,   451.80, 2
734931.22,7171787.50,   451.80, 2
734931.27,7171832.50,   451.80, 2
734931.32,7171877.50,   451.80, 1
734931.37,7171922.50,   451.80, 1
734931.41,7171967.50,   451.80, 1
734931.46,7172012.50,   451.80, 1
734931.51,7172057.50,   451.80, 1
734931.56,7172102.50,   451.80, 1
734931.61,7172147.50,   451.80, 1
734931.65,7172192.50,   451.80, 1
734931.70,7172237.50,   451.80, 1
734931.75,7172282.50,   451.80, 1
734931.80,7172327.50,   451.80, 1
734931.84,7172372.50,   451.80, 1
734931.89,7172417.50,   451.80, 1
734931.94,7172462.50,   451.80, 1
734931.99,7172507.50,   451.80, 1
734932.04,7172552.50,   451.80, 1
734932.08,7172597.50,   451.80, 1
734932.13,7172642.50,   451.80, 1
734932.18,7172687.50,   451.80, 1
734932.23,7172732.50,   451.80, 1
734932.27,7172777.50,   451.80, 4
734932.32,7172822.50,   451.80, 4
734932.37,7172867.50,   451.80, 1
734932.42,7172912.50,   451.80, 1
734932.47,7172957.50,   451.80, 1
734932.51,7173002.50,   451.80, 1
734932.56,7173047.50,   451.80, 1
734932.61,7173092.50,   451.80, 6
734932.66,7173137.50,   451.80, 6
734932.71,7173182.50,   451.80, 6
734932.75,7173227.50,   451.80, 1
734932.80,7173272.50,   451.80, 1
734932.85,7173317.50,   451.80, 1
734929.31,7169987.50,   447.75, 1
734929.36,7170032.50,   447.75, 1
734929.41,7170077.50,   447.75, 1
734929.45,7170122.50,   447.75, 1
734929.50,7170167.50,   447.75, 1
734929.55,7170212.50,   447.75, 1
734929.60,7170257.50,   447.75, 1
734929.64,7170302.50,   447.75, 1
734929.69,7170347.50,   447.75, 1
734929.74,7170392.50,   447.75, 1
734929.79,7170437.50,   447.75, 1
734929.84,7170482.50,   447.75, 1
734929.88,7170527.50,   447.75, 1
734929.93,7170572.50,   447.75, 1
734929.98,7170617.50,   447.75, 1
734930.03,7170662.50,   447.75, 1
734930.08,7170707.50,   447.75, 1
734930.12,7170752.50,   447.75, 1
734930.17,7170797.50,   447.75, 1
734930.22,7170842.50,   447.75, 1
734930.27,7170887.50,   447.75, 1
734930.31,7170932.50,   447.75, 1
734930.36,7170977.50,   447.75, 1
734930.41,7171022.50,   447.75, 1
734930.46,7171067.50,   447.75, 5
734930.51,7171112.50,   447.75, 5
734930.55,7171157.50,   447.75, 5
734930.60,7171202.50,   447.75, 5
734930.65,7171247.50,   447.75, 1
734930.70,7171292.50,   447.75, 1
734930.74,7171337.50,   447.75, 2
734930.79,7171382.50,   447.75, 2
734930.84,7171427.50,   447.75, 2
734930.89,7171472.50,   447.75, 2
734930.94,7171517.50,   447.75, 2
734930.98,7171562.50,   447.75, 2
734931.03,7171607.50,   447.75, 2
734931.08,7171652.50,   447.75, 2
734931.13,7171697.50,   447.75, 2
734931.17,7171742.50,   447.75, 2
734931.22,7171787.50,   447.75, 2
734931.27,7171832.50,   447.75, 2
734931.32,7171877.50,   447.75, 1
734931.37,7171922.50,   447.75, 1
734931.41,7171967.50,   447.75, 1
734931.46,7172012.50,   447.75, 1
734931.51,7172057.50,   447.75, 1
734931.56,7172102.50,   447.75, 1
734931.61,7172147.50,   447.75, 1
734931.65,7172192.50,   447.75, 1
734931.70,7172237.50,   447.75, 1
734931.75,7172282.50,   447.75, 1
734931.80,7172327.50,   447.75, 1
734931.84,7172372.50,   447.75, 1
734931.89,7172417.50,   447.75, 1
734931.94,7172462.50,   447.75, 1
734931.99,7172507.50,   447.75, 1
734932.04,7172552.50,   447.75, 1
734932.08,7172597.50,   447.75, 1
734932.13,7172642.50,   447.75, 1
734932.18,7172687.50,   447.75, 1
734932.23,7172732.50,   447.75, 1
734932.27,7172777.50,   447.75, 1
734932.32,7172822.50,   447.75, 4
734932.37,7172867.50,   447.75, 1
734932.42,7172912.50,   447.75, 1
734932.47,7172957.50,   447.75, 1
734932.51,7173002.50,   447.75, 1
734932.56,7173047.50,   447.75, 1
734932.61,7173092.50,   447.75, 6
734932.66,7173137.50,   447.75, 6
734932.71,7173182.50,   447.75, 6
734932.75,7173227.50,   447.75, 1
734932.80,7173272.50,   447.75, 1
734932.85,7173317.50,   447.75, 1
734929.31,7169987.50,   443.71, 1
734929.36,7170032.50,   443.71, 1
734929.41,7170077.50,   443.71, 1
734929.45,7170122.50,   443.71, 1
734929.50,7170167.50,   443.71, 1
734929.55,7170212.50,   443.71, 1
734929.60,7170257.50,   443.71, 1
734929.64,7170302.50,   443.71, 1
734929.69,7170347.50,   443.71, 1
734929.74,7170392.50,   443.71, 1
734929.79,7170437.50,   443.71, 1
734929.84,7170482.50,   443.71, 1
734929.88,7170527.50,   443.71, 1
734929.93,7170572.50,   443.71, 1
734929.98,7170617.50,   443.71, 1
734930.03,7170662.50,   443.71, 1
734930.08,7170707.50,   443.71, 1
734930.12,7170752.50,   443.71, 1
734930.17,7170797.50,   443.71, 1
734930.22,7170842.50,   443.71, 1
734930.27,7170887.50,   443.71, 1
734930.31,7170932.50,   443.71, 1
734930.36,7170977.50,   443.71, 1
734930.41,7171022.50,   443.71, 1
734930.46,7171067.50,   443.71, 1
734930.51,7171112.50,   443.71, 5
734930.55,7171157.50,   443.71, 5
734930.60,7171202.50,   443.71, 5
734930.65,7171247.50,   443.71, 1
734930.70,7171292.50,   443.71, 1
734930.74,7171337.50,   443.71, 2
734930.79,7171382.50,   443.71, 2
734930.84,7171427.50,   443.71, 2
734930.89,7171472.50,   443.71, 2
734930.94,7171517.50,   443.71, 2
734930.98,7171562.50,   443.71, 2
734931.03,7171607.50,   443.71, 2
734931.08,7171652.50,   443.71, 2
734931.13,7171697.50,   443.71, 2
734931.17,7171742.50,   443.71, 2
734931.22,7171787.50,   443.71, 2
734931.27,7171832.50,   443.71, 2
734931.32,7171877.50,   443.71, 1
734931.37,7171922.50,   443.71, 1
734931.41,7171967.50,   443.71, 1
734931.46,7172012.50,   443.71, 1
734931.51,7172057.50,   443.71, 1
734931.56,7172102.50,   443.71, 1
734931.61,7172147.50,   443.71, 1
734931.65,7172192.50,   443.71, 1
734931.70,7172237.50,   443.71, 1
734931.75,7172282.50,   443.71, 1
734931.80,7172327.50,   443.71, 1
734931.84,7172372.50,   443.71, 1
734931.89,7172417.50,   443.71, 1
734931.94,7172462.50,   443.71, 1
734931.99,7172507.50,   443.71, 1
734932.04,7172552.50,   443.71, 1
734932.08,7172597.50,   443.71, 1
734932.13,7172642.50,   443.71, 1
734932.18,7172687.50,   443.71, 1
734932.23,7172732.50,   443.71, 1
734932.27,7172777.50,   443.71, 1
734932.32,7172822.50,   443.71, 4
734932.37,7172867.50,   443.71, 1
734932.42,7172912.50,   443.71, 1
734932.47,7172957.50,   443.71, 1
734932.51,7173002.50,   443.71, 1
734932.56,7173047.50,   443.71, 1
734932.61,7173092.50,   443.71, 1
734932.66,7173137.50,   443.71, 6
734932.71,7173182.50,   443.71, 6
734932.75,7173227.50,   443.71, 1
734932.80,7173272.50,   443.71, 1
734932.85,7173317.50,   443.71, 1
734929.31,7169987.50,   439.66, 1
734929.36,7170032.50,   439.66, 1
734929.41,7170077.50,   439.66, 1
734929.45,7170122.50,   439.66, 1
734929.50,7170167.50,   439.66, 1
734929.55,7170212.50,   439.66, 1
734929.60,7170257.50,   439.66, 1
734929.64,7170302.50,   439.66, 1
734929.69,7170347.50,   439.66, 1
734929.74,7170392.50,   439.66, 1
734929.79,7170437.50,   439.66, 1
734929.84,7170482.50,   439.66, 1
734929.88,7170527.50,   439.66, 1
734929.93,7170572.50,   439.66, 1
734929.98,7170617.50,   439.66, 1
734930.03,7170662.50,   439.66, 1
734930.08,7170707.50,   439.66, 1
734930.12,7170752.50,   439.66, 1
734930.17,7170797.50,   439.66, 1
734930.22,7170842.50,   439.66, 1
734930.27,7170887.50,   439.66, 1
734930.31,7170932.50,   439.66, 1
734930.36,7170977.50,   439.66, 1
734930.41,7171022.50,   439.66, 1
734930.46,7171067.50,   439.66, 1
734930.51,7171112.50,   439.66, 5
734930.55,7171157.50,   439.66, 5
734930.60,7171202.50,   439.66, 5
734930.65,7171247.50,   439.66, 1
734930.70,7171292.50,   439.66, 1
734930.74,7171337.50,   439.66, 2
734930.79,7171382.50,   439.66, 2
734930.84,7171427.50,   439.66, 2
734930.89,7171472.50,   439.66, 2
734930.94,7171517.50,   439.66, 2
734930.98,7171562.50,   439.66, 2
734931.03,7171607.50,   439.66, 2
734931.08,7171652.50,   439.66, 2
734931.13,7171697.50,   439.66, 2
734931.17,7171742.50,   439.66, 2
734931.22,7171787.50,   439.66, 2
734931.27,7171832.50,   439.66, 2
734931.32,7171877.50,   439.66, 1
734931.37,7171922.50,   439.66, 1
734931.41,7171967.50,   439.66, 1
734931.46,7172012.50,   439.66, 1
734931.51,7172057.50,   439.66, 1
734931.56,7172102.50,   439.66, 1
734931.61,7172147.50,   439.66, 1
734931.65,7172192.50,   439.66, 1
734931.70,7172237.50,   439.66, 1
734931.75,7172282.50,   439.66, 1
734931.80,7172327.50,   439.66, 1
734931.84,7172372.50,   439.66, 1
734931.89,7172417.50,   439.66, 1
734931.94,7172462.50,   439.66, 1
734931.99,7172507.50,   439.66, 1
734932.04,7172552.50,   439.66, 1
734932.08,7172597.50,   439.66, 1
734932.13,7172642.50,   439.66, 1
734932.18,7172687.50,   439.66, 1
734932.23,7172732.50,   439.66, 1
734932.27,7172777.50,   439.66, 1
734932.32,7172822.50,   439.66, 4
734932.37,7172867.50,   439.66, 1
734932.42,7172912.50,   439.66, 1
734932.47,7172957.50,   439.66, 1
734932.51,7173002.50,   439.66, 1
734932.56,7173047.50,   439.66, 1
734932.61,7173092.50,   439.66, 1
734932.66,7173137.50,   439.66, 6
734932.71,7173182.50,   439.66, 6
734932.75,7173227.50,   439.66, 1
734932.80,7173272.50,   439.66, 1
734932.85,7173317.50,   439.66, 1
734929.31,7169987.50,   435.62, 1
734929.36,7170032.50,   435.62, 1
734929.41,7170077.50,   435.62, 1
734929.45,7170122.50,   435.62, 1
734929.50,7170167.50,   435.62, 1
734929.55,7170212.50,   435.62, 1
734929.60,7170257.50,   435.62, 1
734929.64,7170302.50,   435.62, 1
734929.69,7170347.50,   435.62, 1
734929.74,7170392.50,   435.62, 1
734929.79,7170437.50,   435.62, 1
734929.84,7170482.50,   435.62, 1
734929.88,7170527.50,   435.62, 1
734929.93,7170572.50,   435.62, 1
734929.98,7170617.50,   435.62, 1
734930.03,7170662.50,   435.62, 1
734930.08,7170707.50,   435.62, 1
734930.12,7170752.50,   435.62, 1
734930.17,7170797.50,   435.62, 1
734930.22,7170842.50,   435.62, 1
734930.27,7170887.50,   435.62, 1
734930.31,7170932.50,   435.62, 1
734930.36,7170977.50,   435.62, 1
734930.41,7171022.50,   435.62, 1
734930.46,7171067.50,   435.62, 1
734930.51,7171112.50,   435.62, 5
734930.55,7171157.50,   435.62, 5
734930.60,7171202.50,   435.62, 5
734930.65,7171247.50,   435.62, 1
734930.70,7171292.50,   435.62, 1
734930.74,7171337.50,   435.62, 2
734930.79,7171382.50,   435.62, 2
734930.84,7171427.50,   435.62, 2
734930.89,7171472.50,   435.62, 2
734930.94,7171517.50,   435.62, 2
734930.98,7171562.50,   435.62, 2
734931.03,7171607.50,   435.62, 2
734931.08,7171652.50,   435.62, 2
734931.13,7171697.50,   435.62, 2
734931.17,7171742.50,   435.62, 2
734931.22,7171787.50,   435.62, 2
734931.27,7171832.50,   435.62, 2
734931.32,7171877.50,   435.62, 1
734931.37,7171922.50,   435.62, 1
734931.41,7171967.50,   435.62, 1
734931.46,7172012.50,   435.62, 1
734931.51,7172057.50,   435.62, 1
734931.56,7172102.50,   435.62, 1
734931.61,7172147.50,   435.62, 1
734931.65,7172192.50,   435.62, 1
734931.70,7172237.50,   435.62, 1
734931.75,7172282.50,   435.62, 1
734931.80,7172327.50,   435.62, 1
734931.84,7172372.50,   435.62, 1
734931.89,7172417.50,   435.62, 1
734931.94,7172462.50,   435.62, 1
734931.99,7172507.50,   435.62, 1
734932.04,7172552.50,   435.62, 1
734932.08,7172597.50,   435.62, 1
734932.13,7172642.50,   435.62, 1
734932.18,7172687.50,   435.62, 1
734932.23,7172732.50,   435.62, 1
734932.27,7172777.50,   435.62, 1
734932.32,7172822.50,   435.62, 4
734932.37,7172867.50,   435.62, 1
734932.42,7172912.50,   435.62, 1
734932.47,7172957.50,   435.62, 1
734932.51,7173002.50,   435.62, 1
734932.56,7173047.50,   435.62, 1
734932.61,7173092.50,   435.62, 1
734932.66,7173137.50,   435.62, 6
734932.71,7173182.50,   435.62, 1
734932.75,7173227.50,   435.62, 1
734932.80,7173272.50,   435.62, 1
734932.85,7173317.50,   435.62, 1
734929.31,7169987.50,   431.57, 1
734929.36,7170032.50,   431.57, 1
734929.41,7170077.50,   431.57, 1
734929.45,7170122.50,   431.57, 1
734929.50,7170167.50,   431.57, 1
734929.55,7170212.50,   431.57, 1
734929.60,7170257.50,   431.57, 1
734929.64,7170302.50,   431.57, 1
734929.69,7170347.50,   431.57, 1
734929.74,7170392.50,   431.57, 1
734929.79,7170437.50,   431.57, 1
734929.84,7170482.50,   431.57, 1
734929.88,7170527.50,   431.57, 1
734929.93,7170572.50,   431.57, 1
734929.98,7170617.50,   431.57, 1
734930.03,7170662.50,   431.57, 1
734930.08,7170707.50,   431.57, 1
734930.12,7170752.50,   431.57, 1
734930.17,7170797.50,   431.57, 1
734930.22,7170842.50,   431.57, 1
734930.27,7170887.50,   431.57, 1
734930.31,7170932.50,   431.57, 1
734930.36,7170977.50,   431.57, 1
734930.41,7171022.50,   431.57, 1
734930.46,7171067.50,   431.57, 1
734930.51,7171112.50,   431.57, 5
734930.55,7171157.50,   431.57, 5
734930.60,7171202.50,   431.57, 1
734930.65,7171247.50,   431.57, 1
734930.70,7171292.50,   431.57, 1
734930.74,7171337.50,   431.57, 2
734930.79,7171382.50,   431.57, 2
734930.84,7171427.50,   431.57, 2
734930.89,7171472.50,   431.57, 2
734930.94,7171517.50,   431.57, 2
734930.98,7171562.50,   431.57, 2
734931.03,7171607.50,   431.57, 2
734931.08,7171652.50,   431.57, 2
734931.13,7171697.50,   431.57, 2
734931.17,7171742.50,   431.57, 2
734931.22,7171787.50,   431.57, 2
734931.27,7171832.50,   431.57, 2
734931.32,7171877.50,   431.57, 1
734931.37,7171922.50,   431.57, 1
